Lead Id,Visit date,Comment
1981137,2023-01-08," 
 30-10-23 18:06 PM (Kirti Prakash) : Table Discussion-Client is staying in Roadpali, looking for 1 bhk ,in Budget of 37 -40 lacs , explain him every thing ,they need time to discuss , their finance , as the have to sell , a property and then invest here.. -Follow Up/Revisit Discussions-asking a price of 37 lacs for 1bhk,that is the maximum budget.still will think and get back to you"
1981140,2023-01-08," 
 30-10-23 18:42 PM (Kirti Prakash) : Table Discussion- Client is staying in Roadpali,have a business of Moters Part, looking for 2 BHK , will get back in 10 days will, revisit with family -Follow Up/Revisit Discussions-07-07-23:Finalise @ Road pali
give me some time ,will get back to you"
1981178,2023-01-08," 
 30-10-23 18:42 PM (Kirti Prakash) : Table Discussion-08/01/2023 - client stays in kharghar, intesrted for 2bhk in budget of 70 lacs, working in construction field, exploring more projects in Kharghar, needs months time to decide... Mr. Roshan is a frined of Gupta, both visited site together.. -Follow Up/Revisit Discussions-13/01/2023 - family did not liked the location, family needs project which is near to railway station...12/01/2023 - ringing.."
1981162,2023-01-08," 
 30-10-23 18:19 PM (Kirti Prakash) : Table Discussion-Client is from Ghatkopar, looking for 1 & 2 BHK, investment purpose, have liked property, looking for possession in 2024, will visit with his family in next 10 days -Follow Up/Revisit Discussions-15.01 call not answered
09.02 mayur had a word with client, he didnt liked the location"
1981164,2023-01-08," 
 30-10-23 18:19 PM (Kirti Prakash) : Table Discussion-20/04/2023 - Booked in Panvel -Follow Up/Revisit Discussions-20/04/2023 - Booked in Panvel"
1981159,2023-01-08," 
 30-10-23 18:06 PM (Kirti Prakash) : Table Discussion-Client works in Bank of Baroda, wife also works in the same bank, just started scouting, want to explore more, looking for 2 BHK, liked the property, need time. -Follow Up/Revisit Discussions-16.01 client have some loan obligation, want 2 bhk, loan eligibility is 50 L, looking for options in dombivili."
1981175,2023-01-08," 
 30-10-23 18:31 PM (Kirti Prakash) : Table Discussion-08/01/2023 - client stays in Seawoods, looking for 1bhk for end use, looking property for his sister, sister is advocate, currently she is out of town, will be coming to mumbai in weeks time... -Follow Up/Revisit Discussions-24/01/2023 - ringing...23/01/2023 - ringing...21/01/2023 - ringing...20/01/2023 - ringing...19/01/2023 - ringing...16/01/2023 - Ringing...13/01/2023 - ringing...12/01/2023 - ringing.."
1981168,2023-01-08," 
 30-10-23 18:31 PM (Kirti Prakash) : Table Discussion-08/01/2023 - client stays in Mazgaon, working in Union Bank, started exploring projects, intersted for 2bhk in budget of 60 lacs, needs months time to decide.. -Follow Up/Revisit Discussions-19/01/2023 - family said no for kharghar location..."
1981171,2023-01-08," 
 30-10-23 18:19 PM (Kirti Prakash) : Table Discussion-08/01/2023 - EOI given for phase - 2.. -Follow Up/Revisit Discussions-Booked - BLDG. NO. 2 - 2B - 1308"
1981182,2023-01-08," 
 30-10-23 18:42 PM (Kirti Prakash) : Table Discussion-08/01/2023 - client stays in kharghar, intesrted for 2bhk in budget of 70 lacs, working in construction field, exploring more projects in Kharghar, needs months time to decide... -Follow Up/Revisit Discussions-13/01/2023 - family did not liked the location, family needs project which is near to railway station...12/01/2023 - ringing.."
1981185,2023-01-08," 
 30-10-23 18:19 PM (Kirti Prakash) : Table Discussion-Manglam -Follow Up/Revisit Discussions-Manglam"
1981196,2023-01-08," 
 30-10-23 18:31 PM (Kirti Prakash) : Table Discussion-Client works in IT firm in vashi, wife works in Advertising firm in lower parel, have liked the property, early possession, budget is around 50 L, want to discuss with family, need time. -Follow Up/Revisit Discussions-16.01 call not answered
27.01 call not answered, details shared
14.02 call not answered, called from ahmad phone.
02.03 client not answered any calls, have informed SM & CP
11.03 call not answered, have informed SM & CP
12.03 got a text from client that he dropped the plan"
1981201,2023-01-08," 
 30-10-23 18:42 PM (Kirti Prakash) : Table Discussion-Liked the prperty, Booked. -Follow Up/Revisit Discussions-14.01 liked the property, booked in B2 B wing 1406 /07"
1981189,2023-01-08," 
 30-10-23 18:06 PM (Kirti Prakash) : Table Discussion-Need 1 week of time to think -Follow Up/Revisit Discussions-Need 1 week of time to think 2 ) Ringing 9.3.23 Ringing"
1981193,2023-01-08," 
 30-10-23 18:19 PM (Kirti Prakash) : Table Discussion-Client is from Real estate Background, works in CIDCO, looking for 1 BHK, investment purpose, liked the property, need time. -Follow Up/Revisit Discussions-16.01 call not answered
03.02 call not answered
09.02 client is not interested, low budget"
1981204,2023-01-08," 
 30-10-23 18:42 PM (Kirti Prakash) : Table Discussion-Client staying in mulund 2BHk near Possession,on higher floor, working in It firm  in CBD, will be revisit with his dad, he will get back in a week -Follow Up/Revisit Discussions-looking for more project will get back to you,next week"
1981206,2023-01-08," 
 30-10-23 18:42 PM (Kirti Prakash) : Table Discussion-booked B4/2207 -Follow Up/Revisit Discussions-"
1981209,2023-01-08," 
 30-10-23 19:10 PM (Kirti Prakash) : Table Discussion-Client is looking for 1 BHK,for investment in 40 lacs or commercial ,he has actully came for mangalam,and was interested in that,asked magalam team to take over,Ajinkya attended then after -Follow Up/Revisit Discussions-"
1981211,2023-01-08," 
 30-10-23 18:19 PM (Kirti Prakash) : Table Discussion-Client is looking for 1BHK for investment, liked the project and decision maker is his son who is in London, once he is back in mid of Jan, he will plan to visit again -Follow Up/Revisit Discussions-19-01- Call not answered.
24-01- Call not answered.
27-01- Interested for Anandam-1 have asked to inform if any units available.
03-02- Client said he has dropped plan as of now"
1981220,2023-01-10," 
 30-10-23 18:31 PM (Kirti Prakash) : Table Discussion-staying at Kharghar want to see sample flat 1st -Follow Up/Revisit Discussions-27-03-23: Booked @ mulund
staying at Kharghar want to see sample flat 1st, Now @ gujrat, Out Of mumbai"
1981236,2023-01-11," 
 30-10-23 18:31 PM (Kirti Prakash) : Table Discussion-Client lives in sanpada, looking for 2 BHK in 65 L, stays in sanpada, not interested for anandam also not interested in mangalam. -Follow Up/Revisit Discussions-Not Interested"
1981239,2023-01-11," 
 30-10-23 18:42 PM (Kirti Prakash) : Table Discussion-will revisit ,again after launch -Follow Up/Revisit Discussions-booked ,oxy2- b1/1506"
1981215,2023-01-08," 
 30-10-23 18:06 PM (Kirti Prakash) : Table Discussion-Client is from Pune, looking for 1BHK, self use, will discuss with family and let know, as he will come with his wife and take final discussion, said will let know, as per his schedule planned again to Navi Mumbai.  -Follow Up/Revisit Discussions-19-01- Client said he is still in Pune, he will let know his next visit plan in Mumbai.
26-01- Client have asked to inform for inventories available.
03-02- Call not answered, dropped message on WA.
04-02- Client is not responding to calls and messages."
1981224,2023-01-11," 
 30-10-23 18:20 PM (Kirti Prakash) : Table Discussion-Revisit Client looking for 2 BHK near possession, in Oxyfresh ( Anandam -1) as sales in Closed , could not conclude anything... also his price expectation is not matching he will rethink about it and get back -Follow Up/Revisit Discussions-BOOKED- B-2A-1006/client has revisited with asking a price or 2bhk type A in ,with upfront payment of 65 lacs,or in 80 lacs with clp self funding/he is asking a price of 70lacs  maximum"
1981227,2023-01-11," 
 30-10-23 18:31 PM (Kirti Prakash) : Table Discussion-Staying @ Kharghar want some time nearly possetion -Follow Up/Revisit Discussions-23-08-23: Transfer @ Baroda, Plan Drop
18-06-23: Not now want 2 more months for revisit
03-05-23: Now @ Nagpur
20-04-23:Not answering calls
13-04-23:Not Connecting calls
27-03-23:Not Connecting calls
13-03-23: Now @ nagpur with sone coming 24th march.
Staying @ Kharghar want some time nearly possetion, son @ Baglore call 9th feb,Not Connecting"
1981232,2023-01-11," 
 30-10-23 18:31 PM (Kirti Prakash) : Table Discussion-not answering the call -Follow Up/Revisit Discussions-not answering the call 2) Ringing since long 9.3.23 Ringing"
1981235,2023-01-11," 
 30-10-23 18:42 PM (Kirti Prakash) : Table Discussion-Not reachable -Follow Up/Revisit Discussions-26.4.23 Ringing 30.4.23 Not reachable 3.5.23 Ringing"
1981252,2023-01-12," 
 30-10-23 18:31 PM (Kirti Prakash) : Table Discussion-Client came for general enquiry, looking for 1 BHK, just started scouting, didn't disclose his budget, want to discuss with son, need time. -Follow Up/Revisit Discussions-16.01 client said  he is in meeting have to call him after 2 days
27.01 call not answered, have informed SM
14.02 client said call me in sometime, informed SM
02.03 client said his son dropped the plan as of now."
1981245,2023-01-12," 
 30-10-23 18:06 PM (Kirti Prakash) : Table Discussion-he was in hurry staying at wadala working at taloja 60lac for 2bhk want to revisit  -Follow Up/Revisit Discussions-13-03-23: requirement fulfill.
he was in hurry staying at wadala working at taloja 60lac for 2bhk want to revisit ,Not aswering calls"
1981247,2023-01-12," 
 30-10-23 18:20 PM (Kirti Prakash) : Table Discussion-Client put the token and cancelled the unit. -Follow Up/Revisit Discussions-client have blocked the unit, but cancelled later because of wife."
1981259,2023-01-12," 
 30-10-23 18:43 PM (Kirti Prakash) : Table Discussion-Client came with booked customer, he also looking for 2BHK, said will discuss with family and let know. -Follow Up/Revisit Discussions-26-02- Client said as of now no plans "
1981261,2023-01-13," 
 30-10-23 18:42 PM (Kirti Prakash) : Table Discussion- Client is staying in Kharghar, works in RBI , liked the Project, will revisit on Sunday .was in little Rush to Reach office -Follow Up/Revisit Discussions-31/03- ringing/ringing
25/02- ringing/ringing
12/02- ringing/ringing
11/02- Ringing/ringing
03/02- will come for revisit ,not geting time
25/01- ringing/ringing/ringing
20/01/23not getting time,if possible will come this sunday
15/01-will revist on coming sunday,"
1981265,2023-01-13," 
 30-10-23 18:33 PM (Kirti Prakash) : Table Discussion-Client visited Satyam metro & peace of mind came to know from aditya aged guy , casual enquiry -Follow Up/Revisit Discussions-27.2.23 He said drop the plan"
1981267,2023-01-13," 
 30-10-23 18:31 PM (Kirti Prakash) : Table Discussion-nearly possession budget 45 Lac, staying at roha near Kharghar stn  -Follow Up/Revisit Discussions-16-05-23:1k carpet 1cr Vashi,or near kharghar  Stn.only
28-04-23:near Kharghar stn only
nearly possession budget 45 Lac, staying at roha, near Kharghar stn "
1981269,2023-01-13," 
 30-10-23 18:31 PM (Kirti Prakash) : Table Discussion-13/01/2023 - client stays in Airoli, working in IT Firm, exploring more projects in Kharghar and Pune, intersted for 2bhk in RTMI Building, call once flats are available for sale -Follow Up/Revisit Discussions-19/01/2023 - client said he purchased property in Pune...16/01/2023 - client is intersted for OXY -1 , RTMI Only..."
1981272,2023-01-13," 
 30-10-23 18:42 PM (Kirti Prakash) : Table Discussion-13/01/2023 - client stays in Malad, working in PNB Bank in BKC, intersted for 2bhk in RTMI, Pitched oxy-2- but client said he is intersted for 2bhk in oxy-1 -Follow Up/Revisit Discussions-20/01/2023 - client said plan drop for Kharghar, intersted for Thane location...19/01/2023 - ringing..."
1981278,2023-01-13," 
 30-10-23 18:31 PM (Kirti Prakash) : Table Discussion-Client is looking for 1 BHK, investment cum selfuse, have liked the property, 100% self Funding, need time. -Follow Up/Revisit Discussions-client want 1 BHK in 45 L"
1981286,2023-01-14," 
 30-10-23 18:06 PM (Kirti Prakash) : Table Discussion-Client is staying in Taloja , work for a IT firm in banglore , looking for 2 BHK type A size ,will revisit with friend and family next weekend -Follow Up/Revisit Discussions-31/03- ringing/ringing
25/02- ringing/ringing
11/02- ringing/ringing
03/02- ringing/ringing -
20/01/23- going to banglore,will come back in 1st week of FEB ,then will plan for revisit/
Ringing"
1981283,2023-01-13," 
 30-10-23 18:20 PM (Kirti Prakash) : Table Discussion-Client stays in Kharghar, has his own business. Looking for 1BHK investment purpose. Liked the project will discuss with his son who is out of town and let know for further discussion -Follow Up/Revisit Discussions-17-01- Call not answered.
20-01- Call not answered.
27-01- Call not answered.
28-01- not responding to calls"
1981285,2023-01-13," 
 30-10-23 18:06 PM (Kirti Prakash) : Table Discussion-Client is Staying in Kharghar,has his own business, looking for investment. Liked the project and interested for jodi flat 2+1, said will discuss and let know through CP. -Follow Up/Revisit Discussions-Client said he will update through CP, have informed SM to connect with CP
21-01- Said will let know about weekend plan of visit through CP.
28-01- Client didnt turn up on weekend, CP said he will co-ordinate and let know.
03-02- Call not answered, dropped message on WA.
04-02- Client is not responding to calls and messages."
